Number,CityTownofLastResidence,DestinationCityTown,Province,ShipName,Port,Arrival,lat,lng
23818,LIPARI,NEW YORK,Messina,CACHEMIRE,NAPLES,05/29/1893,40.7127753,-74.0059728
23819,LIPARI,BROOKLYN,Messina,OREGON,NAPLES,06/24/1897,40.6781784,-73.9441579
23820,LIPARI,BROOKLYN NY,Messina,SPARTAN PRINCE,GENOA,11/13/1900,40.6781784,-73.9441579
23821,OLIVERI,NEW YORK,Messina,TARTAR PRINCE,UNKNOWN,10/17/1898,40.7127753,-74.0059728
23822,MESSINA,NEW YORK,Messina,BIRMANIA,NAPLES & PALERMO,06/29/1891,40.7127753,-74.0059728
23823,LIPARI,NEW YORK,Messina,INIZIATIVA,PALERMO,04/24/1893,40.7127753,-74.0059728
23824,LIPARI,BROOKLYN NY,Messina,SPARTAN PRINCE,GENOA,11/13/1900,40.6781784,-73.9441579
23825,LIPARI,BROOKLYN,Messina,OREGON,NAPLES,06/24/1897,40.6781784,-73.9441579
23826,LIPARI,BROOKLYN,Messina,TARTAR PRINCE,GENOA,04/03/1898,40.6781784,-73.9441579
23827,LIPARI,MAMARONESH N,Messina,FURST BISMARCK,GENOA,12/19/1899,40.9487097,-73.7326309
23828,SPADAFORA,MASSACHUSETTS,Messina,WIELAND,NAPLES,05/07/1894,42.4072107,-71.3824374
23829,VICARI,BUFFALO,Palermo,BOLIVIA,NAPLES,11/24/1897,42.8864468,-78.8783689
23830,MESSINA,NEW YORK,Messina,BURGUNDIA,MARSEILLES & NAPLES,06/10/1890,40.7127753,-74.0059728
23831,MESSINA,NEW YORK,Messina,BURGUNDIA,NAPLES,06/03/1891,40.7127753,-74.0059728
23832,SAPONARA,BOSTON-MA,Messina,SEMPIONE,NAPLES,7/9/1900,42.3600825,-71.0588801
23833,LIPARI,NEW YORK,Messina,PLATA,NAPLES,02/23/1893,40.7127753,-74.0059728
23834,LIPARI,NEW YORK,Messina,EMS,GENOA,4/5/1900,40.7127753,-74.0059728
23835,SPADAFORA,MASSACHUSETTS,Messina,WIELAND,NAPLES,05/07/1894,42.4072107,-71.3824374
23836,VICARI,BUFFALO,Palermo,ITALIA,NAPLES,04/07/1894,42.8864468,-78.8783689
23837,MESSINA,NEW YORK,Messina,BURGUNDIA,MARSEILLES & NAPLES,06/10/1890,40.7127753,-74.0059728
23838,PALERMO,NEW YORK,Palermo,VICTORIA,GIBRALTAR & NAPLES,05/29/1893,40.7127753,-74.0059728
23839,LIPARI,NEW YORK,Messina,HESPERIA,NAPLES,6/5/1900,40.7127753,-74.0059728
23840,LIPARI,BROOKLYN,Messina,AUGUSTA VICTORIA,GENOA,04/04/1899,40.6781784,-73.9441579
23841,LIPARI,NEW YORK,Messina,KAISER WILHELM II,GENOA,04/28/1898,40.7127753,-74.0059728
23842,LIPARI,NEW YORK,Messina,CHANDERNAGOR,NAPLES,04/17/1893,40.7127753,-74.0059728
23843,LIPARI,NEW YORK,Messina,INIZIATIVA,PALERMO,04/24/1893,40.7127753,-74.0059728
23844,MESSINA,NEW YORK,Messina,BIRMANIA,NAPLES & PALERMO,06/29/1891,40.7127753,-74.0059728
23845,MESSINA,BOSTON,Messina,VICTORIA,GIBRALTAR & NAPLES,05/29/1893,42.3600825,-71.0588801
23846,LIPARI,BROOKLYN,Messina,AUGUSTA VICTORIA,GENOA,04/04/1899,40.6781784,-73.9441579
23847,MESSINA,NEW YORK,Messina,BURGUNDIA,NAPLES,06/03/1891,40.7127753,-74.0059728
23848,ROMETTA,PHILADELPHIA PA,Messina,TROJAN PRINCE,GENOA,04/24/1898,39.9525839,-75.1652215
23849,ROMETTA,PHILADELPHIA PA,Messina,KARAMANIA,NAPLES,6/19/1900,39.9525839,-75.1652215
23850,MESSINA,NEW YORK,Messina,BURGUNDIA,MARSEILLES & NAPLES,06/10/1890,40.7127753,-74.0059728
23851,SPADAFORA,BOSTON-MA,Messina,VINCENZO FLORIO,NAPLES,12/20/1900,42.3600825,-71.0588801
23852,MESSINA,NEW YORK,Messina,BURGUNDIA,MARSEILLES & NAPLES,06/10/1890,40.7127753,-74.0059728
23853,CASTELDACCIA,NATICK MA,Palermo,PATRIA,MARSEILLES & NAPLES,11/4/1900,42.2775281,-71.3468091
23854,MESSINA,NEW YORK,Messina,BURGUNDIA,NAPLES,06/03/1891,40.7127753,-74.0059728
23855,SPADAFORA,BOSTON-MA,Messina,VINCENZO FLORIO,NAPLES,12/20/1900,42.3600825,-71.0588801
23856,VICARI,BUFFALO,Palermo,ITALIA,NAPLES,04/07/1894,42.8864468,-78.8783689
23857,VICARI,BUFFALO,Palermo,ITALIA,NAPLES,04/07/1894,42.8864468,-78.8783689
23858,OLIVERI,NEW YORK,Messina,SPARTAN PRINCE,GENOA,07/23/1898,40.7127753,-74.0059728
23859,SPADAFORA,BOSTON-MA,Messina,VINCENZO FLORIO,NAPLES,12/20/1900,42.3600825,-71.0588801
23860,SAPONARA,BOSTON-MA,Messina,SEMPIONE,NAPLES,7/9/1900,42.3600825,-71.0588801
23861,LIPARI,NEW YORK,Messina,TRAVE,GENOA,3/21/1900,40.7127753,-74.0059728
23862,MESSINA,NEW YORK,Messina,BURGUNDIA,MARSEILLES & NAPLES,06/10/1890,40.7127753,-74.0059728
23863,POLLINA,NEW YORK,Palermo,INDIA,NAPLES,05/15/1893,40.7127753,-74.0059728
23864,PALERMO,NEW YORK,Palermo,INIZIATIVA,NAPLES,07/13/1891,40.7127753,-74.0059728
23865,SCIACCA,NEW YORK,Agrigento,TARTAR PRINCE,GENOA,08/14/1898,40.7127753,-74.0059728
23866,SCIACCA,NEW YORK,Agrigento,CHATEAU YQUEM,NAPLES,11/03/1899,40.7127753,-74.0059728
23867,CALTABELLOTTA,NEW YORK,Agrigento,INIZIATIVA,NAPLES,07/13/1891,40.7127753,-74.0059728
23868,ROCCAMENA,NEW-ORLEANS,Palermo,VICTORIA,UNKNOWN,10/22/1898,29.9510658,-90.0715323
23869,SCIACCA,NEW YORK,Agrigento,TARTAR PRINCE,GENOA,08/14/1898,40.7127753,-74.0059728
23870,SCIACCA,NEW YORK,Agrigento,ARCHIMEDE,GENOA & NAPLES,11/19/1900,40.7127753,-74.0059728
23871,SCIACCA,NEW YORK,Agrigento,PATRIA,NAPLES,07/01/1896,40.7127753,-74.0059728
23872,ALIA,BROOKLYN,Palermo,SCANDIA,NAPLES,09/13/1897,40.6781784,-73.9441579
23873,SCIACCA,NEW YORK,Agrigento,PATRIA,NAPLES,07/01/1896,40.7127753,-74.0059728
23874,SCIACCA,NEW YORK,Agrigento,PATRIA,NAPLES,07/01/1896,40.7127753,-74.0059728
23875,BURGIO,NEW YORK,Agrigento,HESPERIA,NAPLES,12/06/1898,40.7127753,-74.0059728
23876,ROCCAMENA,NEW-ORLEANS,Palermo,VICTORIA,UNKNOWN,10/22/1898,29.9510658,-90.0715323
23877,CALTABELLOTTA,NEW YORK,Agrigento,TARTAR PRINCE,GENOA,1/25/1900,40.7127753,-74.0059728
23878,BURGIO,BROOKLYN,Agrigento,TARTAR PRINCE,GENOA,05/09/1899,40.6781784,-73.9441579
23879,SCIACCA,NEW YORK,Agrigento,TARTAR PRINCE,GENOA,08/14/1898,40.7127753,-74.0059728
23880,BURGIO,NEW YORK,Agrigento,SPARTAN PRINCE,NAPLES,5/6/1900,40.7127753,-74.0059728
23881,SCIACCA,NEW YORK,Agrigento,TARTAR PRINCE,GENOA,08/14/1898,40.7127753,-74.0059728
23882,SCIACCA,NEW YORK,Agrigento,NEUSTRIA,NAPLES,10/24/1898,40.7127753,-74.0059728
23883,VILLAFRATI,NEW YORK,Palermo,HESPERIA,NAPLES,12/06/1898,40.7127753,-74.0059728
23884,CALTANISSETTA,NEW YORK,Caltanissetta,SPARTAN PRINCE,GENOA,05/16/1898,40.7127753,-74.0059728
23885,CATANIA,NEW YORK,Catania,ELYSIA,NAPLES,12/19/1892,40.7127753,-74.0059728
23886,PALERMO,NEW YORK,Palermo,SEMPIONE,GENOA,06/26/1899,40.7127753,-74.0059728
23887,ISNELLO,BUFFALO NY,Palermo,CALIFORNIA,NAPLES,5/25/1900,42.8864468,-78.8783689
23888,PALERMO,USA,Palermo,UTOPIA,NAPLES & PALERMO,04/09/1890,37.09024,-95.712891
23889,LIPARI,NEW YORK,Messina,ENTELLA,NAPLES,05/28/1892,40.7127753,-74.0059728
23890,MESSINA,PHILADELPHIA PA,Messina,VICTORIA,NAPLES,5/16/1900,39.9525839,-75.1652215
23891,POGGIOREALE,BRYANT-TX,Trapani,OREGON,NAPLES,06/24/1897,30.6743643,-96.3699632
23892,CALTAVUTURO,NEW YORK,Palermo,CALIFORNIA,GIBRALTAR & NAPLES,04/22/1893,40.7127753,-74.0059728
23893,RIPOSTO,NEW YORK,Catania,MANILLA,NAPLES,10/8/1900,40.7127753,-74.0059728
23894,POGGIOREALE,BRYANT-TX,Trapani,OREGON,NAPLES,06/24/1897,30.6743643,-96.3699632
23895,CAPIZZI,NEW YORK,Messina,ARCHIMEDE,NAPLES,4/23/1900,40.7127753,-74.0059728
23896,PALERMO,S.FRANCESCO,Palermo,PLATA,NAPLES,06/25/1892,37.7749295,-122.4194155
23897,PALERMO,USA,Palermo,UTOPIA,NAPLES & PALERMO,04/09/1890,37.09024,-95.712891
23898,PALERMO,S.FRANCESCO,Palermo,PLATA,NAPLES,06/25/1892,37.7749295,-122.4194155
23899,POGGIOREALE,BRYANT-TX,Trapani,OREGON,NAPLES,06/24/1897,30.6743643,-96.3699632
23900,PALERMO,S.FRANCESCO,Palermo,PLATA,NAPLES,06/25/1892,37.7749295,-122.4194155
23901,MESSINA,BROOKLYN,Messina,NEUSTRIA,MARSEILLES & NAPLES,07/24/1895,40.6781784,-73.9441579
23902,NICOSIA,NEW YORK,Enna,EMS,GENOA,12/03/1898,40.7127753,-74.0059728
23903,POGGIOREALE,TEXAS,Trapani,BOLIVIA,NAPLES,10/31/1894,31.9685988,-99.9018131
23904,GIBELLINA,NEW-ORLEANS,Trapani,HESPERIA,NAPLES,07/21/1897,29.9510658,-90.0715323
23905,PALERMO,USA,Palermo,SCANDINAVIA,NAPLES & PALERMO,11/06/1882,37.09024,-95.712891
23906,PALERMO,N.ORLEANS,Palermo,NO RECORD OF SHIP,HAVRE,11/06/1882,29.9510658,-90.0715323
23907,ALIMENA,NEWARK NJ,Palermo,TROJAN PRINCE,GENOA,5/18/1900,40.735657,-74.1723667
23908,ROMETTA,PHILADELPHIA PA,Messina,BOLIVIA,NAPLES,7/1/1900,39.9525839,-75.1652215
23909,NICOSIA,NEW YORK,Enna,KAISER WILHELM II,GENOA,07/03/1898,40.7127753,-74.0059728
23910,CERAMI,NEW YORK,Enna,PLATA,NAPLES,02/23/1893,40.7127753,-74.0059728
23911,CALTAVUTURO,NEW YORK,Palermo,ARCHIMEDE,NAPLES,8/6/1900,40.7127753,-74.0059728
23912,ALIMENA,NEW YORK,Palermo,CALIFORNIA,NAPLES,08/18/1898,40.7127753,-74.0059728
23913,MENFI,NEW YORK,Agrigento,SEMPIONE,NAPLES,7/9/1900,40.7127753,-74.0059728
23914,PALERMO,S.FRANCESCO,Palermo,PLATA,NAPLES,06/25/1892,37.7749295,-122.4194155
23915,CATANIA,NEW YORK,Catania,ASSYRIA,NAPLES,04/01/1893,40.7127753,-74.0059728
23916,MESSINA,NEW YORK,Messina,HESPERIA,NAPLES,12/06/1898,40.7127753,-74.0059728
23917,PALERMO,NEW YORK,Palermo,SEMPIONE,NAPLES,5/11/1900,40.7127753,-74.0059728
23918,NICOSIA,NEW YORK,Enna,KAISER WILHELM II,GENOA,03/10/1898,40.7127753,-74.0059728
23919,NICOSIA,NEW YORK,Enna,BURGUNDIA,NAPLES,07/17/1893,40.7127753,-74.0059728
23920,CALTAVUTURO,NEW YORK,Palermo,MANILLA,NAPLES,5/31/1900,40.7127753,-74.0059728
23921,MESSINA,NEW YORK,Messina,LETIMBRO,PALERMO,09/12/1888,40.7127753,-74.0059728
23922,VILLALBA,NEW YORK,Caltanissetta,VINCENZO FLORIO,"GENOA, NAPLES & PALERMO",8/27/1900,40.7127753,-74.0059728
23923,NICOSIA,NEW YORK,Enna,INIZIATIVA,PALERMO,06/21/1887,40.7127753,-74.0059728
23924,NICOSIA,NEW YORK,Enna,BURGUNDIA,NAPLES,07/17/1893,40.7127753,-74.0059728
23925,LIPARI,NEW YORK,Messina,EMS,GENOA,7/19/1900,40.7127753,-74.0059728
23926,PALERMO,NEW YORK,Palermo,BOLIVIA,NAPLES,05/15/1893,40.7127753,-74.0059728
23927,PALERMO,S.FRANCESCO,Palermo,PLATA,NAPLES,06/25/1892,37.7749295,-122.4194155
23928,NICOSIA,BALTIMORE,Enna,EMS,GENOA,12/03/1898,39.2903848,-76.6121893
23929,NICOSIA,PHILADELPHIA,Enna,ALLER,NAPLES,8/6/1900,39.9525839,-75.1652215
23930,VILLAFRATI,NEW YORK,Palermo,ALESIA,MARSEILLES & NAPLES,01/07/1897,40.7127753,-74.0059728
23931,VILLAFRATI,NEW YORK,Palermo,BOLIVIA,NAPLES,4/23/1900,40.7127753,-74.0059728
23932,MESSINA,NEW YORK,Messina,ELYSIA,NAPLES,07/06/1897,40.7127753,-74.0059728
23933,NICOSIA,NEW YORK,Enna,ALLER,GENOA,08/09/1899,40.7127753,-74.0059728
23934,POGGIOREALE,BRYANT-TX,Trapani,OREGON,NAPLES,06/24/1897,30.6743643,-96.3699632
23935,MESSINA,NEW YORK,Messina,HESPERIA,NAPLES,12/06/1898,40.7127753,-74.0059728
23936,POGGIOREALE,BRYANT-TX,Trapani,OREGON,NAPLES,06/24/1897,30.6743643,-96.3699632
23937,CACCAMO,NEW YORK,Palermo,EMS,GENOA,1/4/1900,40.7127753,-74.0059728
23938,NICOSIA,NEW YORK,Enna,LETIMBRO,PALERMO,12/03/1888,40.7127753,-74.0059728
23939,PALERMO,NEW YORK,Palermo,EMS,GENOA,12/03/1898,40.7127753,-74.0059728
23940,PALERMO,NEW YORK,Palermo,SEMPIONE,NAPLES,11/04/1899,40.7127753,-74.0059728
23941,VILLAFRATI,NEW YORK,Palermo,BOLIVIA,NAPLES,4/23/1900,40.7127753,-74.0059728
23942,POGGIOREALE,NEW YORK,Trapani,BOLIVIA,NAPLES,10/31/1894,40.7127753,-74.0059728
23943,CALTAVUTURO,NEW YORK,Palermo,VINCENZO FLORIO,NAPLES,12/20/1900,40.7127753,-74.0059728
23944,SPADAFORA,SYRACUSE KS,Messina,ARCHIMEDE,NAPLES & PALERMO,6/26/1900,37.9805686,-101.7526718
23945,NICOSIA,NEW YORK,Enna,FULDA,UNKNOWN,10/06/1898,40.7127753,-74.0059728
23946,ALCAMO,BROOKLYN,Trapani,TROJAN PRINCE,GENOA,02/25/1898,40.6781784,-73.9441579
23947,PALERMO,NEW YORK,Palermo,BOLIVIA,NAPLES,05/15/1893,40.7127753,-74.0059728
23948,PALERMO,USA,Palermo,SCANDINAVIA,NAPLES & PALERMO,11/06/1882,37.09024,-95.712891
23949,PALERMO,N.ORLEANS,Palermo,NO RECORD OF SHIP,HAVRE,11/06/1882,29.9510658,-90.0715323
23950,NICOSIA,NEW YORK,Enna,EMS,GENOA,06/16/1897,40.7127753,-74.0059728
23951,ALIA,NEW ORLEANS,Palermo,TROJAN PRINCE,GENOA,01/07/1899,29.9510658,-90.0715323
23952,CALTANISSETTA,NEW YORK,Caltanissetta,ELYSIA,NAPLES,07/05/1893,40.7127753,-74.0059728
23953,MENFI,USA,Agrigento,VICTORIA,NAPLES,10/18/1899,37.09024,-95.712891
23954,ALIMENA,NEW YORK,Palermo,VICTORIA,UNKNOWN,10/22/1898,40.7127753,-74.0059728
23955,PALERMO,NEW YORK,Palermo,SPARTAN PRINCE,GENOA,12/19/1899,40.7127753,-74.0059728
23956,PALERMO,NEW YORK,Palermo,VICTORIA,GIBRALTAR & NAPLES,05/29/1893,40.7127753,-74.0059728
23957,CERDA,PITTSTON,Palermo,SEMPIONE,GENOA,06/26/1899,41.3259134,-75.7893604
23958,PALERMO,NEW YORK,Palermo,ASSYRIA,NAPLES,04/01/1893,40.7127753,-74.0059728
23959,POGGIOREALE,BRYANT-TX,Trapani,OREGON,NAPLES,06/24/1897,30.6743643,-96.3699632
23960,MENFI,BROOKLYN,Agrigento,SPARTAN PRINCE,NAPLES,03/17/1898,40.6781784,-73.9441579
23961,ALIMENA,NEW YORK,Palermo,CHATEAU YQUEM,MARSEILLES,1/3/1900,40.7127753,-74.0059728
23962,MESSINA,NEW YORK,Messina,HESPERIA,NAPLES,12/06/1898,40.7127753,-74.0059728
23963,MESSINA,BROOKLYN,Messina,ALSATIA,NAPLES,09/30/1897,40.6781784,-73.9441579
23964,NICOSIA,BALTIMORE,Enna,EMS,GENOA,12/03/1898,39.2903848,-76.6121893
23965,CATANIA,NEW YORK,Catania,ASSYRIA,NAPLES,04/01/1893,40.7127753,-74.0059728
23966,PALERMO,NEW YORK,Palermo,BOLIVIA,NAPLES,05/15/1893,40.7127753,-74.0059728
23967,ROMETTA,PHILADELPHIA PA,Messina,BOLIVIA,NAPLES,4/23/1900,39.9525839,-75.1652215
23968,NICOSIA,CHICAGO IL,Enna,TROJAN PRINCE,GENOA,5/18/1900,41.8781136,-87.6297982
23969,MELILLI,MIDDLETON CT,Siracusa,SEMPIONE,NAPLES,5/11/1900,41.5623209,-72.6506488
23970,VILLAFRATI,NEW YORK,Palermo,BOLIVIA,NAPLES,4/23/1900,40.7127753,-74.0059728
23971,PALERMO,NEW ORLEANS LA,Palermo,BOLIVIA,NAPLES,11/23/1900,29.9510658,-90.0715323
23972,POGGIOREALE,NEW-ORLEANS,Trapani,CLIVE,GENOA & NAPLES,11/04/1896,29.9510658,-90.0715323
23973,PALERMO,NEW YORK,Palermo,PATRIA,NAPLES,12/10/1898,40.7127753,-74.0059728
23974,PALERMO,NEW  YORK,Palermo,ALSATIA,GIBRALTAR,09/10/1898,40.7127753,-74.0059728
23976,MESSINA,USA,Messina,HESPERIA,NAPLES,09/02/1899,37.09024,-95.712891
23977,SAPONARA,BOSTON,Messina,SARNIA,UNKNOWN,07/16/1897,42.3600825,-71.0588801
23978,ALCAMO,NEW YORK,Trapani,EMS,GENOA,11/8/1900,40.7127753,-74.0059728
23979,PALERMO,NEW YORK,Palermo,ENTELLA,NAPLES,04/07/1893,40.7127753,-74.0059728
23980,MESSINA,BROOKLYN,Messina,ALSATIA,NAPLES,09/30/1897,40.6781784,-73.9441579
23981,PALERMO,NEW YORK,Palermo,SEMPIONE,NAPLES,11/04/1899,40.7127753,-74.0059728
23982,MESSINA,NEW YORK,Messina,TROJAN PRINCE,GENOA,8/17/1900,40.7127753,-74.0059728
23983,PALERMO,NEW YORK,Palermo,MANILLA,NAPLES,5/31/1900,40.7127753,-74.0059728
23984,NICOSIA,PHILADELPHIA,Enna,ALLER,NAPLES,8/6/1900,39.9525839,-75.1652215
23985,MENFI,BROOKLYN,Agrigento,FULDA,UNKNOWN,10/06/1898,40.6781784,-73.9441579
23986,NICOSIA,BALTIMORE,Enna,EMS,GENOA,12/03/1898,39.2903848,-76.6121893
23987,NICOSIA,NEW YORK,Enna,FULDA,UNKNOWN,10/06/1898,40.7127753,-74.0059728
23988,NICOSIA,NEW YORK,Enna,INIZIATIVA,PALERMO,06/21/1887,40.7127753,-74.0059728
23989,PALERMO,NEW YORK,Palermo,VINCENZO FLORIO,"GENOA, NAPLES & PALERMO",8/27/1900,40.7127753,-74.0059728
23990,POGGIOREALE,BRYANT-TX,Trapani,OREGON,NAPLES,06/24/1897,30.6743643,-96.3699632
23991,MARIANOPOLI,ELEONOR-PA,Caltanissetta,ALSATIA,UNKNOWN,11/18/1898,40.2006537,-74.8265371
23992,NICOSIA,JERSEY CITY,Enna,TROJAN PRINCE,GENOA,04/24/1898,40.7177545,-74.0431435
23993,POGGIOREALE,NEW-ORLEANS,Trapani,SARNIA,UNKNOWN,07/16/1897,29.9510658,-90.0715323
23994,RESUTTANO,NEW YORK,Caltanissetta,TROJAN PRINCE,GENOA,8/17/1900,40.7127753,-74.0059728
23995,NICOSIA,NEW YORK,Enna,KAISER WILHELM II,GENOA,07/03/1898,40.7127753,-74.0059728
23996,NICOSIA,NEW YORK,Enna,TARTAR PRINCE,GENOA,04/03/1898,40.7127753,-74.0059728
23997,NICOSIA,NEW YORK,Enna,LETIMBRO,PALERMO,12/03/1888,40.7127753,-74.0059728
23998,POGGIOREALE,NEW-ORLEANS,Trapani,SARNIA,UNKNOWN,07/16/1897,29.9510658,-90.0715323
23999,PALERMO,S.FRANCESCO,Palermo,PLATA,NAPLES,06/25/1892,37.7749295,-122.4194155
24000,MESSINA,NEW YORK,Messina,ELYSIA,NAPLES,07/06/1897,40.7127753,-74.0059728
24001,CASTELVETRANO,BROOKLYN-NY,Trapani,PATRIA,NAPLES,12/29/1900,40.6781784,-73.9441579
24002,POGGIOREALE,NEW-ORLEANS,Trapani,SPARTAN PRINCE,GENOA,07/23/1898,29.9510658,-90.0715323
24003,NICOSIA,CHICAGO,Enna,LETIMBRO,NAPLES,04/28/1894,41.8781136,-87.6297982
24004,NICOSIA,NEW YORK,Enna,ALSATIA,GIBRALTAR & NAPLES,06/16/1893,40.7127753,-74.0059728
24005,CALTAVUTURO,NEW YORK,Palermo,SEMPIONE,NAPLES,5/11/1900,40.7127753,-74.0059728
24006,NICOSIA,BALTIMORE,Enna,EMS,GENOA,12/03/1898,39.2903848,-76.6121893
24007,POGGIOREALE,BRYANT-TX,Trapani,OREGON,NAPLES,06/24/1897,30.6743643,-96.3699632
24008,NICOSIA,NEW-ORLEANS,Enna,TARTAR PRINCE,UNKNOWN,10/17/1898,29.9510658,-90.0715323
24009,ROMETTA,PHILADELPHIA PA,Messina,BOLIVIA,NAPLES,4/23/1900,39.9525839,-75.1652215
24010,MUSSOMELI,NEW YORK,Caltanissetta,KARAMANIA,NAPLES,08/14/1893,40.7127753,-74.0059728
24011,TUSA,BOSTON MA,Messina,MANILLA,NAPLES,5/31/1900,42.3600825,-71.0588801
24012,PALERMO,BOSTON-MA,Palermo,KARAMANIA,NAPLES,12/17/1897,42.3600825,-71.0588801
24013,ALIMENA,NEW YORK,Palermo,VICTORIA,UNKNOWN,10/22/1898,40.7127753,-74.0059728
24014,CALTAVUTURO,NEW YORK,Palermo,SCOTIA,GIBRALTAR & NAPLES,07/20/1893,40.7127753,-74.0059728
24015,NICOSIA,NEW YORK,Enna,FULDA,UNKNOWN,10/06/1898,40.7127753,-74.0059728
24016,NICOSIA,NEW YORK,Enna,TRAVE,GENOA,5/30/1900,40.7127753,-74.0059728
24017,MESSINA,BROOKLYN,Messina,KARAMANIA,NAPLES,05/16/1898,40.6781784,-73.9441579
24018,PALERMO,NEW YORK,Palermo,SEMPIONE,NAPLES,5/11/1900,40.7127753,-74.0059728
24019,LIPARI,NEW YORK,Messina,TROJAN PRINCE,GENOA,07/03/1898,40.7127753,-74.0059728
24020,PALERMO,NEW YORK,Palermo,VINCENZO FLORIO,"GENOA, NAPLES & PALERMO",8/27/1900,40.7127753,-74.0059728
24021,CERAMI,NEW YORK,Enna,WERRA,NAPLES,05/26/1898,40.7127753,-74.0059728
24022,LASCARI,NEW-ORLEANS,Palermo,SPARTAN PRINCE,UNKNOWN,09/24/1898,29.9510658,-90.0715323
24023,MARIANOPOLI,ELEONOR-PA,Caltanissetta,ALSATIA,UNKNOWN,11/18/1898,40.2006537,-74.8265371
24024,ALIA,NEW-ORLEANS,Palermo,NEUSTRIA,NAPLES,10/24/1898,29.9510658,-90.0715323
24025,PALERMO,NEW YORK,Palermo,MANILLA,NAPLES,5/31/1900,40.7127753,-74.0059728
24026,NICOSIA,NEW YORK,Enna,ALLER,GENOA,10/12/1898,40.7127753,-74.0059728
24027,MESSINA,NEW YORK,Messina,ARCHIMEDE,GENOA & NAPLES,11/19/1900,40.7127753,-74.0059728
24028,PALERMO,NEW YORK,Palermo,VICTORIA,GIBRALTAR & NAPLES,05/29/1893,40.7127753,-74.0059728
24029,CATANIA,NEW YORK,Catania,WERRA,NAPLES,1/10/1900,40.7127753,-74.0059728
24030,MELILLI,MIDDLETON CT,Siracusa,SEMPIONE,NAPLES,5/11/1900,41.5623209,-72.6506488
24031,PALERMO,USA,Palermo,UTOPIA,NAPLES & PALERMO,04/09/1890,37.09024,-95.712891
24032,CALTAVUTURO,NEW YORK,Palermo,CALIFORNIA,GIBRALTAR & NAPLES,04/22/1893,40.7127753,-74.0059728
24033,CERAMI,NEW YORK,Enna,BOLIVIA,NAPLES,05/01/1899,40.7127753,-74.0059728
24034,ALIMENA,NEW YORK,Palermo,CHATEAU YQUEM,MARSEILLES,1/3/1900,40.7127753,-74.0059728
24035,ALIMENA,NEW YORK,Palermo,CHATEAU YQUEM,MARSEILLES,1/3/1900,40.7127753,-74.0059728
24036,NICOSIA,PHILADELPHIA,Enna,ALLER,NAPLES,8/6/1900,39.9525839,-75.1652215
24037,SANTA CRISTINA GELA,NEW ORLEANS,Palermo,KARAMANIA,NAPLES,10/10/1898,29.9510658,-90.0715323
24038,PALERMO,S.FRANCESCO,Palermo,PLATA,NAPLES,06/25/1892,37.7749295,-122.4194155
24039,LIPARI,BOSTON MA,Messina,ALLER,GENOA,5/2/1900,42.3600825,-71.0588801
24040,MUSSOMELI,NEW YORK,Caltanissetta,CALIFORNIA,GIBRALTAR & NAPLES,03/12/1894,40.7127753,-74.0059728
24041,GIBELLINA,NEW YORK,Trapani,EMS,GENOA,01/14/1899,40.7127753,-74.0059728
24042,PALERMO,BROOKLYN NY,Palermo,VICTORIA,NAPLES,03/17/1899,40.6781784,-73.9441579
24043,BOMPIETRO,NEW-ORLEANS,Palermo,CLIVE,GENOA & NAPLES,11/04/1896,29.9510658,-90.0715323
24044,ALIMENA,NEW YORK,Palermo,SPARTAN PRINCE,GENOA,11/13/1900,40.7127753,-74.0059728
24045,ALIMENA,NEW YORK,Palermo,TARTAR PRINCE,GENOA,11/16/1899,40.7127753,-74.0059728
24046,ALIMENA,NEW YORK,Palermo,PLATA,NAPLES,05/19/1894,40.7127753,-74.0059728
24047,PETRALIA SOPRANA,NEW YORK,Palermo,VICTORIA,NAPLES,06/27/1898,40.7127753,-74.0059728
24048,NICOSIA,NEW YORK,Enna,FULDA,UNKNOWN,10/06/1898,40.7127753,-74.0059728
24049,TRABIA,PHILADELPHIA,Palermo,ARCHIMEDE,GENOA,03/26/1899,39.9525839,-75.1652215
24050,PALERMO,NEW-ORLEANS,Palermo,BOLIVIA,NAPLES,05/15/1893,29.9510658,-90.0715323
24051,PALERMO,NEW YORK,Palermo,ELYSIA,NAPLES,12/19/1892,40.7127753,-74.0059728
24052,CATANIA,NEW YORK,Catania,ASSYRIA,NAPLES,04/01/1893,40.7127753,-74.0059728
24053,MONTEDORO,NEW YORK,Caltanissetta,ASSYRIA,NAPLES,06/28/1893,40.7127753,-74.0059728
24054,PALERMO,NEW YORK,Palermo,BRITANNIC,MARSEILLES & NAPLES,01/04/1893,40.7127753,-74.0059728
24055,PALERMO,NEW YORK,Palermo,BRITANNIC,MARSEILLES & NAPLES,01/04/1893,40.7127753,-74.0059728
24056,PALERMO,NEW YORK,Palermo,BRITANNIC,MARSEILLES & NAPLES,01/04/1893,40.7127753,-74.0059728
24057,PALERMO,NEW YORK,Palermo,BRITANNIC,MARSEILLES & NAPLES,01/04/1893,40.7127753,-74.0059728
24058,PALERMO,NEW YORK,Palermo,BRITANNIC,MARSEILLES & NAPLES,01/04/1893,40.7127753,-74.0059728
24059,MILAZZO,NEW YORK,Messina,ENTELLA,NAPLES,07/05/1893,40.7127753,-74.0059728
24060,SALAPARUTA,N.ORLEANS-LA,Trapani,INIZIATIVA,PALERMO,12/12/1892,29.9510658,-90.0715323
