ManifestID,ShipName,Port,Arrival
30021,KANGAROO,LIVERPOOL,01/26/1866
30022,GERMANIA,HAMBURG,01/26/1866
30023,DUISBURG,ROTTERDAM,01/27/1866
30024,TALISMAN,HAVRE,01/29/1866
30025,NEW YORK,BREMEN,02/01/1866
30026,ALBERT,HAMBURG,02/02/1866
30027,CELLA,LONDON,02/07/1866
30028,BAVARIA,HAMBURG & SOUTHAMPTON,02/08/1866
30029,HELVETIA,LIVERPOOL,02/08/1866
30030,PRINZ ALBERT,HAMBURG,02/10/1866
30031,MATHILDE,ANTWERP,02/12/1866
30032,BREMEN,BREMEN,02/15/1866
30033,FRIEDRICH WILHELM,ANTWERP,02/16/1866
30034,NILE,MARACAIBO,02/20/1866
30035,ALLEMANNIA,HAMBURG,02/21/1866
30036,CITY OF DUBLIN,LIVERPOOL,02/22/1866
30037,HERMANN,BREMEN,02/27/1866
30038,FERDINAND,BREMEN,02/27/1866
30039,JOHN SHERWOOD,HAVRE,01/15/1866
30040,MERCURY,HAVRE,03/01/1866
30041,LOUISIANA,LIVERPOOL & QUEENSTOWN,03/02/1866
30042,BORUSSIA,HAMBURG,03/08/1866
30043,CITY OF NEW YORK,LIVERPOOL,03/08/1866
30044,ERIN,LIVERPOOL & QUEENSTOWN,03/10/1866
30045,ATALANTA,HAVRE & LONDON,03/12/1866
30046,DONAU,HAMBURG,03/14/1866
30047,THE QUEEN,LIVERPOOL & QUEENSTOWN,03/14/1866
30048,NEW YORK,BREMEN,03/15/1866
30049,HUMBOLDT,HAMBURG,03/16/1866
30050,GEESTEMUNDE,BREMEN,03/19/1866
30051,GERMANIA,HAMBURG,03/19/1866
30052,BELLONA,HAVRE & LONDON,03/23/1866
30053,KANGAROO,LIVERPOOL,03/26/1866
30054,GAUSS,BREMEN,03/28/1866
30055,BREMEN,BREMEN,03/28/1866
30056,JACOB A STAMLER,HAVRE,03/31/1866
30057,DOCTOR BARTH,HAMBURG,04/02/1866
30058,ATALANTA,HAVRE & LONDON,04/02/1866
30059,GERMANIA,HAVRE,04/03/1866
30061,ARGONAUT,BREMEN,04/04/1866
30062,BAVARIA,HAMBURG,04/05/1866
30063,HERTHA,HAMBURG,04/06/1866
30064,SCOTLAND,LIVERPOOL,04/06/1866
30065,ATLANTIC,"BREMEN, BREMERHAVEN & SOUTHAMPTON",04/09/1866
30066,COLUMBUS,ANTWERP,04/09/1866
30067,HANSA,BREMEN & SOUTHAMPTON,04/10/1866
30068,HECLA,LIVERPOOL & QUEENSTOWN,04/11/1866
30069,CELLA,HAVRE & LONDON,04/11/1866
30070,ATHENA,BREMEN,04/13/1866
30071,ELISE RUEGER,ROTTERDAM,04/14/1866
30072,ATLANTIC,BREMEN,04/14/1866
30073,SAXONIA,HAMBURG,04/16/1866
30074,JOHANNES,BREMEN,04/17/1866
30075,REINHARD,BREMEN,04/18/1866
30076,JOHANN KEPLER,HAVRE,04/18/1866
30077,TEUTONIA,HAMBURG,04/23/1866
30078,AMERICA,BREMEN,04/24/1866
30079,ANTILOPE,CANTON,04/25/1866
30080,CATHARINA,ANTWERP,04/26/1866
30081,ERIN,LIVERPOOL,04/30/1866
30082,ALLEMANNIA,HAMBURG,04/30/1866
30083,FRANK LOVITT,ANTWERP,04/30/1866
30084,HERMANN,BREMEN,04/30/1866
30085,ERICSSON,BREMEN,05/03/1866
30086,WILLIAM PENN,LONDON,05/04/1866
30087,NEW YORK,BREMEN,05/07/1866
30088,BORUSSIA,HAMBURG,05/07/1866
30089,MARCO POLO,BREMEN,05/08/1866
30090,SHAKESPEARE,BREMEN,05/08/1866
30091,PENNSYLVANIA,LIVERPOOL & QUEENSTOWN,05/09/1866
30092,FIDES,MARSEILLES,05/12/1866
30093,STELLA,BREMEN,05/12/1866
30095,AUGUSTE,HAVRE,05/14/1866
30096,GERMANIA,ST. THOMAS,05/14/1866
30097,ELECTRIC,HAMBURG,05/14/1866
30098,HERSCHEL,HAMBURG,05/15/1866
30099,GERMANIA,ROTTERDAM,05/16/1866
30100,PLYMOUTH ROCK,LONDON,05/16/1866
30101,JOHANNA,BREMEN,05/16/1866
30102,ODER,HAMBURG,05/17/1866
30103,EDWARD,BREMEN,05/17/1866
30104,EIDSWOLD,HAMBURG,05/21/1866
30105,BREMEN,BREMEN,05/22/1866
30106,BAVARIA,HAMBURG,05/22/1866
30107,DEUTSCHLAND,HAMBURG,05/22/1866
30108,LAURA,BREMEN,05/23/1866
30109,RICHARD,BREMEN,05/24/1866
30110,FULTON,FALMOUTH & HAVRE,05/24/1866
30111,JENNY,BREMEN,05/25/1866
30112,AMERICA,BREMEN,05/26/1866
30113,ATLANTIC,BREMEN & SOUTHAMPTON,05/28/1866
30114,SAXONIA,HAMBURG,05/26/1866
30115,BRAZILIAN,LIVERPOOL,05/28/1866
30116,HARPSWELL,HAVRE,05/28/1866
30117,SIERRA NEVADA,HAVRE,05/28/1866
30118,BELLONA,HAVRE & LONDON,05/28/1866
30119,ORPHEUS,BREMEN,05/29/1866
30120,MARY ANNA,HAVANA,05/30/1866
30121,VRYEHANDEL,RIO GRANDE,05/30/1866
30122,FREIHANDEL,BREMEN,06/01/1866
30123,UNDINE,HAMBURG,06/02/1866
30124,HERMANN,BREMEN,06/04/1866
30125,CHARLOTTE,BREMEN,06/04/1866
30127,SENATOR J KEN,BREMEN,06/04/1866
30128,EICHE,"ARECIBO, PUERTO RICO",06/04/1866
30129,EUGENIE,HAMBURG,06/05/1866
30130,HUMBOLDT,BREMEN,06/05/1866
30131,EUROPA,BREMEN,06/05/1866
30132,MOZART,BREMEN,06/06/1866
30133,LAURA,ANTWERP,06/07/1866
30134,H D  BROOKMAN,HAVRE,06/07/1866
30135,PALMERSTON,HAMBURG,06/07/1866
30136,PRINZ ALBERT,HAMBURG,06/07/1866
30137,ATALANTA,BREMEN,06/08/1866
30138,HERZOGIN VON BRABANT,BREMEN,06/09/1866
30139,BALTIC,BREMEN,06/09/1866
30140,MERCURY,HAVRE,06/11/1866
30141,ALLEMANNIA,HAMBURG,06/11/1866
30142,HELVETIA,LIVERPOOL,06/11/1866
30143,THERESE,BREMEN,06/11/1866
30144,FLINK,HAVANA,06/11/1866
30145,SHAKESPEARE,HAVRE & LONDON,06/12/1866
30146,HENRIETTE,HAMBURG,06/12/1866
30147,DORA,BREMEN,06/13/1866
30148,TEUTONIA,HAMBURG,06/14/1866
30149,MAGDALENE,BREMEN,06/14/1866
30150,CYNOSURE,LIVERPOOL,06/14/1866
30151,VANGUARD,LIVERPOOL,06/16/1866
30152,ENERGIE,BREMEN & BREMERHAVEN,06/16/1866
30153,ASIA,BREMEN,06/16/1866
30154,MOBILE,BREMEN,06/18/1866
30155,BORUSSIA,HAMBURG,06/18/1866
30156,HANSA,BREMEN & SOUTHAMPTON,06/18/1866
30157,FLORENTIA,HAMBURG,06/20/1866
30158,CEDAR,BREMEN,06/21/1866
30159,MISSISSIPPI,BREMEN,06/23/1866
30160,GERMANIA,HAMBURG,06/25/1866
30161,NEW YORK,BREMEN,06/25/1866
30162,WILLIAM PENN,LONDON,06/28/1866
30163,PACIFIC,HAVRE,06/30/1866
30164,BAVARIA,HAMBURG,07/02/1866
30165,BREMEN,BREMEN,07/02/1866
30166,ALPHA,HAMBURG,07/05/1866
30167,MERRIMACK,BREMEN & SOUTHAMPTON,07/05/1866
30168,APOLLO,HAMBURG,07/06/1866
30169,JOHN BERTRAM,HAMBURG,07/07/1866
30170,SAXONIA,HAMBURG,07/09/1866
30171,ALEPPO,LIVERPOOL & QUEENSTOWN,07/10/1866
30172,RIO GRANDE,BREMEN,07/14/1866
30173,ATALANTA,HAVRE & LONDON,07/16/1866
30174,AMERICA,BREMEN,07/16/1866
30175,MARATHON,LIVERPOOL & QUEENSTOWN,07/16/1866
30176,AGNES,ANTWERP,07/16/1866
30177,ATLANTIC,BREMEN & SOUTHAMPTON,07/17/1866
30178,TEUTONIA,HAMBURG,07/17/1866
30179,MISSOURI,HAVRE,07/17/1866
30180,VERA CRUZ,HAVRE,07/18/1866
30181,LANCASTER,ANTWERP,07/18/1866
30182,FULTON,FALMOUTH & HAVRE,07/18/1866
30183,ALLEMANNIA,HAMBURG,07/21/1866
30184,GAZELLE,BREMEN,07/21/1866
30185,HERMANN,BREMEN,07/23/1866
30186,JESSIE,HAMBURG,07/25/1866
30187,OLBERS,BREMEN,07/26/1866
30188,BELLONA,HAVRE & LONDON,07/26/1866
30189,FERDINAND,BREMEN,07/26/1866
30190,ERICSSON,BREMEN & SOUTHAMPTON,07/26/1866
30191,HANSA,BREMEN & SOUTHAMPTON,07/30/1866
30192,HUGO GEORG,HAMBURG,07/30/1866
30193,BORUSSIA,HAMBURG,07/30/1866
30194,HELVETIA,HAVRE,07/30/1866
30195,HARZBURG,BREMEN,08/01/1866
30196,ADLER,BREMEN,08/02/1866
30197,DOCTOR BARTH,HAMBURG,08/03/1866
30198,ARGONAUT,BREMEN,08/03/1866
30199,ADOLPHINE,BREMEN,08/04/1866
30200,CELLA,HAVRE & LONDON,08/06/1866
30201,GERMANIA,HAMBURG,08/06/1866
30202,JOSEPH HAYDEN,BREMEN,08/06/1866
30203,ANN & LIZZY,HAMBURG,08/06/1866
30204,BALTIC,BREMEN & SOUTHAMPTON,08/07/1866
30205,RHINE,LONDON,08/14/1866
30206,NEW YORK,BREMEN,08/14/1866
30207,JACOB A STAMLER,HAVRE,08/15/1866
30208,EMIL,HAMBURG,08/15/1866
30209,ARAGO,FALMOUTH & HAVRE,08/16/1866
30210,BAVARIA,HAMBURG,08/20/1866
30211,SAXONIA,HAMBURG,08/21/1866
30212,BREMEN,BREMEN,08/22/1866
30213,ATHENA,BREMEN & BREMERHAVEN,08/23/1866
30214,AMERICA,BREMEN,08/27/1866
30215,COLUMBUS,BREMEN,08/24/1866
30216,WILLIAM FROTHINGHAM,HAVRE,08/27/1866
30217,TEUTONIA,HAMBURG,08/28/1866
30218,CLARA,BREMEN,08/28/1866
30219,AMERICAN UNION,HAVRE,08/29/1866
30220,TAMPICO,HAVRE,08/30/1866
30221,WILLIAM PENN,HAVRE & LONDON,09/01/1866
30222,LORD BROUGHAM,HAMBURG,09/03/1866
30223,ALLEMANNIA,HAMBURG,09/03/1866
30224,BELLONA,HAVRE,09/04/1866
30225,EMILIE,BREMEN,09/05/1866
30226,ELECTRIC,HAMBURG,09/07/1866
30227,HERMANN,BREMEN,09/10/1866
30228,VICTORIA,HAMBURG,09/10/1866
30229,ATALANTA,HAVRE & LONDON,09/10/1866
30230,ODER,HAMBURG,09/11/1866
30231,FULTON,HAVRE,09/12/1866
30232,PALMYRA,LIVERPOOL,09/17/1866
30233,BORUSSIA,HAMBURG,09/22/1866
30234,REPUBLIC,BREMEN,09/24/1866
30235,ATLANTIC,BREMEN,09/24/1866
30236,STELLA,BREMEN,09/25/1866
30237,ATLANTIC,BREMEN & SOUTHAMPTON,09/26/1866
30238,VERA CRUZ,HAVRE,09/28/1866
30239,HANSA,BREMEN & SOUTHAMPTON,09/27/1866
30240,EUGENIE,HAMBURG,09/29/1866
30241,ADELE,ANTWERP,10/01/1866
30242,ALLEMANNIA,HAMBURG,10/02/1866
30243,GETTYSBURGH,HAVRE,10/05/1866
30244,BERNHARD,BREMEN,10/05/1866
30245,NETTIE MERRYMAN,HAVRE,10/05/1866
30246,SAXONIA,HAMBURG,10/05/1866
30247,NEW YORK,BREMEN,10/05/1866
30248,MARCO POLO,BREMEN,10/05/1866
30249,BREMEN,BREMEN,10/09/1866
30250,ATALANTA,BREMEN,10/10/1866
30251,TEUTONIA,HAMBURG,10/11/1866
30252,MARIANNE NOTTEBOHM,HAVRE,10/11/1866
30253,CELLA,LONDON,10/12/1866
30254,CAROLINE,BREMEN,10/12/1866
30255,BAVARIA,HAMBURG,10/15/1866
30256,AMERICA,BREMEN,10/15/1866
30257,ERICSSON,ANTWERP,10/17/1866
30258,FREIHANDEL,BREMEN,10/18/1866
30259,WILLIAM PENN,LONDON,10/18/1866
30260,ARISTIDES,HAVRE,10/19/1866
30261,PALMERSTON,HAMBURG,10/20/1866
30262,HERMANN,BREMEN,10/22/1866
30263,MAGDALENE,BREMEN,10/24/1866
30264,THEONE,BREMEN,10/24/1866
30265,DEUTSCHLAND,HAMBURG,10/25/1866
30266,SAINT LAURENT,HAVRE,10/25/1866
30267,DEUTSCHLAND,BREMEN,10/29/1866
30268,ALLEMANNIA,HAMBURG,10/29/1866
30269,J C JONES,ROTTERDAM,11/02/1866
30270,HERSCHEL,HAMBURG,11/03/1866
30271,BRAZILEIRA,RIO DE JANEIRO,11/03/1866
30272,ANNIE KIMBALL,HAVRE,11/03/1866
30273,LOUISIANA,LIVERPOOL & QUEENSTOWN,11/05/1866
30274,HARPSWELL,HAVRE,11/05/1866
30275,ATALANTA,LONDON,11/05/1866
30276,ORPHEUS,BREMEN,11/05/1866
30277,THERESE,BREMEN,11/06/1866
30278,HANSA,BREMEN,11/06/1866
30279,BORUSSIA,HAMBURG,11/07/1866
30280,MOZART,BREMEN,11/08/1866
30281,FULTON,FALMOUTH & HAVRE,11/08/1866
30282,ASIA,BREMEN,11/09/1866
30283,EDWARD,BREMEN,11/10/1866
30284,PALMYRA,LIVERPOOL & QUEENSTOWN,11/12/1866
30285,SAXONIA,HAMBURG,11/12/1866
30286,NEW YORK,BREMEN,11/13/1866
30287,JOHN BERTRAM,HAMBURG,11/15/1866
30288,BELLONA,HAVRE & LONDON,11/18/1866
30289,BREMEN,BREMEN,11/20/1866
30290,FRED CLARK,TURKS ISLAND,11/21/1866
30291,TEUTONIA,HAMBURG,11/22/1866
30292,REINHARD,BREMEN,11/22/1866
30293,FLORIDA,HAVRE,11/22/1866
30294,WASHINGTON,HAMBURG,11/23/1866
30295,GERMANIA,HAMBURG,11/26/1866
30296,E.F. GABAIN,BREMEN,11/28/1866
30297,KOSMOS,BREMERHAVEN,12/01/1866
30298,AMERICA,BREMEN,12/03/1866
30299,JESSIE,HAMBURG,12/03/1866
30300,CELLA,HAVRE & LONDON,12/04/1866
30301,ARAGO,HAVRE,12/06/1866
30302,DOCTOR BARTH,HAMBURG,12/07/1866
30303,BAVARIA,HAMBURG,12/13/1866
30304,WILLIAM PENN,HAVRE & LONDON,12/14/1866
30305,NECKAR,HAMBURG,12/17/1866
30306,DEUTSCHLAND,BREMEN,12/20/1866
30307,GENERAL MCCLELLAND,ANTWERP,12/24/1866
30308,ALLEMANNIA,HAMBURG,12/26/1866
30309,PRINZ ALBERT,HAMBURG,12/27/1866
30310,JOSEPH HAYDEN,HAVRE,01/02/1867
30311,ATALANTA,HAVRE & LONDON,01/02/1867
30312,HANSA,BREMEN,01/02/1867
30313,ELENA,BREMEN,01/07/1867
30314,ARGONAUT,BREMEN,01/08/1867
30315,GEESTEMUNDE,HAMBURG,01/08/1867
30316,SAXONIA,HAMBURG & SOUTHAMPTON,01/12/1867
30317,COLUMBUS,BREMEN,01/12/1867
30318,BREMEN,BREMEN,01/16/1867
30319,GERMANIA,HAMBURG,01/23/1867
30320,BELLONA,HAVRE & LONDON,01/26/1867
30321,ARAGO,FALMOUTH & HAVRE,01/27/1867
30322,JOHN LAWRENCE,HAMBURG,01/28/1867
30323,UNION,BREMEN & SOUTHAMPTON,01/28/1867
30324,ELECTRIC,HAMBURG,01/29/1867
30325,WILLIAM FROTHINGHAM,HAVRE,02/02/1867
30326,OLBERS,BREMEN,02/09/1867
30327,PALME,RIO DE JANEIRO,02/11/1867
30328,ELISABETH,RIO GRANDE,02/09/1867
30329,JACOB A STAMLER,HAVRE,02/13/1867
30330,HIAWATHA,BREMEN,02/13/1867
30331,BETTY,ANTWERP,02/14/1867
30332,VICTORIA,HAMBURG,02/14/1867
30333,JENNY,BREMEN,02/15/1867
30334,HERMANN,BREMEN,02/15/1867
30335,PALMYRA,LIVERPOOL & QUEENSTOWN,02/18/1867
30336,VILLA FRANCA,LONDON,02/19/1867
30337,ATHENA,BREMEN,02/19/1867
30338,ALLEMANNIA,HAMBURG,02/21/1867
30339,REPUBLIC,BREMEN,02/25/1867
30340,DEUTSCHLAND,BREMEN,02/25/1867
30341,TRIPOLI,LIVERPOOL & QUEENSTOWN,02/25/1867
30342,HARVEST HOME,HAVRE,02/28/1867
30343,CELLA,HAVRE & LONDON,03/06/1867
30344,TEUTONIA,HAMBURG,03/08/1867
30345,AMERICA,BREMEN,03/11/1867
30346,WILLIAM PENN,HAVRE & LONDON,03/11/1867
30347,ROSE M,MATANZAS,03/16/1867
30348,HAMMONIA,HAMBURG,03/16/1867
30349,UNION,BREMEN & SOUTHAMPTON,03/16/1867
30350,FREIHANDEL,BREMEN,03/22/1867
30351,ATALANTA,HAVRE & LONDON,03/25/1867
30352,HARPSWELL,HAVRE,03/25/1867
30353,VICTORIA,BORDEAUX,03/25/1867
30354,NEW YORK,BREMEN,03/25/1867
30355,GOLDEN RULE,ANTWERP,03/26/1867
30356,ATLANTIC,BREMEN & SOUTHAMPTON,03/26/1867
30357,CHRISTEL,ANTWERP,03/27/1867
30358,STELLA,BREMEN,03/27/1867
30359,GALENA,HAMBURG,03/27/1867
30360,ARISTIDES,HAVRE,03/30/1867
30361,HERMANN,BREMEN,04/01/1867
30362,ARAGO,HAVRE,04/03/1867
30363,BELLONA,HAVRE & LONDON,04/06/1867
30364,ADELE,PUERTO CABELLO,04/09/1867
30365,JACOB HATFIELD,ANTWERP,04/15/1867
30366,MERCURY,HAVRE,04/16/1867
30367,MISSISSIPPI,FALMOUTH & HAVRE,04/20/1867
30368,CITY OF BALTIMORE,LIVERPOOL & QUEENSTOWN,04/24/1867
30369,CELLA,HAVRE & LONDON,04/25/1867
30370,BELLE,CAPE TOWN,04/29/1867
30371,KOSMOS,BREMEN,05/02/1867
30372,FULTON,HAVRE,05/02/1867
30373,INCA,BREMEN,05/02/1867
30374,EMMA,HAVRE,05/03/1867
30375,ANNA,BREMEN,05/03/1867
30376,DOCTOR BARTH,HAMBURG,05/04/1867
30377,WILLIAM PENN,HAVRE & LONDON,05/04/1867
30378,UNION,BREMEN & SOUTHAMPTON,05/06/1867
30379,TEUTONIA,HAMBURG,05/10/1867
30380,MARIA S,ANTWERP,05/10/1867
30381,ALBERT,BREMEN,05/10/1867
30382,BREMEN,BREMEN,05/10/1867
30383,SACRAMENTO,MATANZAS,05/13/1867
30384,CITY OF NEW YORK,LIVERPOOL,05/13/1867
30385,HAMMONIA,HAMBURG,05/13/1867
30386,NEW YORK,BREMEN,05/13/1867
30387,GUIDING STAR,FALMOUTH & HAVRE,05/16/1867
30388,SAXONIA,HAMBURG,05/17/1867
30389,ATALANTA,HAVRE & LONDON,05/18/1867
30390,JOHANNA,BREMEN,05/18/1867
30391,D H WAETJEN,BREMEN,05/18/1867
30392,DORETTE,BREMEN,05/20/1867
30393,PALMERSTON,HAMBURG,05/21/1867
30394,HANSA,BREMEN,05/20/1867
30395,PLYMOUTH ROCK,LONDON,05/20/1867
30396,TRIPOLI,LIVERPOOL & QUEENSTOWN,05/20/1867
30397,GEORG & JOHANN,BREMEN,05/22/1867
30398,COLUMBUS,BREMEN,05/23/1867
30399,HELMUTH SIMONIS,BREMEN,05/23/1867
30401,ATLANTIC,BREMEN & SOUTHAMPTON,05/23/1867
30402,HERMANN,BREMEN,05/25/1867
30403,CITY OF BALTIMORE,LIVERPOOL & QUEENSTOWN,05/27/1867
30404,GERMANIA,HAMBURG,05/27/1867
30405,HUMBOLDT,BREMEN,05/27/1867
30406,OTTAWA,ANTWERP,05/27/1867
30407,TERESA,MARACAIBO,05/27/1867
30408,ALEPPO,LIVERPOOL & QUEENSTOWN,05/28/1867
30409,ARAGO,FALMOUTH & HAVRE,05/28/1867
30410,TAMPICO,HAVRE,05/29/1867
30411,ARGONAUT,BREMEN,05/30/1867
30412,BELLONA,HAVRE & LONDON,05/31/1867
30413,HARZBURG,BREMEN,05/31/1867
30414,BAVARIA,HAMBURG,05/31/1867
30415,BREMERIN,RIO DE JANEIRO,05/31/1867
30416,DEUTSCHLAND,BREMEN,06/01/1867
30417,JOHN BERTRAM,HAMBURG,06/04/1867
30418,HECLA,LIVERPOOL & QUEENSTOWN,06/04/1867
30419,ENERGIE,ANTWERP & LONDON,06/04/1867
30420,ELECTRIC,HAMBURG,06/04/1867
30421,BALTIC,BREMEN & SOUTHAMPTON,06/05/1867
30422,NEPTUNE,ROTTERDAM,06/05/1867
30423,SAINT LAURENT,HAVRE,06/05/1867
30424,E.F. GABAIN,BREMEN,06/05/1867
30425,BORUSSIA,HAMBURG,06/05/1867
30426,MERIDIAN,BREMEN,06/06/1867
30427,CHARLOTTE,BREMERHAVEN,06/07/1867
30428,REPUBLIC,BREMEN,06/07/1867
30429,WILLIAM FROTHINGHAM,HAVRE,06/10/1867
30430,ALLEMANNIA,HAMBURG,06/10/1867
30431,HERSCHEL,HAMBURG,06/10/1867
30432,VICTORIA,HAMBURG,06/10/1867
30433,JUPITER,BREMEN & BREMERHAVEN,06/11/1867
30434,COLUMBIA,HAVRE,06/11/1867
30435,JACOB A STAMLER,HAVRE,06/11/1867
30436,WESTERN METROPOLIS,BREMEN,06/11/1867
30437,LIZZIE MORROW,ANTWERP,06/12/1867
30438,CIMBRIA,HAMBURG,06/13/1867
30439,AMERICA,BREMEN,06/14/1867
30440,ATHENA,BREMEN,06/15/1867
30441,TUISKO,BREMEN,06/17/1867
30442,AMARANTH,BREMEN,06/17/1867
30443,CELLA,HAVRE & LONDON,06/17/1867
30444,ACHILLES,ANTWERP,06/17/1867
30445,CITY OF ANTWERP,LIVERPOOL & QUEENSTOWN,06/17/1867
30446,WESER,BREMEN,06/17/1867
30447,JENNY,BREMEN,06/17/1867
30448,MIDWAY,ANTWERP,06/18/1867
30449,LUISE STRUVE,ST. JAGO,06/19/1867
30450,SCHLOSSER,BREMEN,06/20/1867
30451,SENATOR J KEN,BREMEN,06/22/1867
30452,MARYLAND,BREMEN,06/22/1867
30453,EUTALIA,HAMBURG,06/22/1867
30454,NORD POLE,ANTWERP,06/24/1867
30455,HERZOG ERNST,BREMEN,06/24/1867
30456,NEW YORK,BREMEN,06/24/1867
30457,PALMYRA,LIVERPOOL & QUEENSTOWN,06/24/1867
30458,HAMMONIA,HAMBURG,06/24/1867
30459,FULTON,HAVRE,06/25/1867
30460,SIR JOHN LAWRENCE,HAMBURG,06/25/1867
30461,ADLER,BREMEN,06/25/1867
30462,CONSTANTINE,LONDON,06/25/1867
30463,WILLIAM PENN,HAVRE & LONDON,06/26/1867
30464,CHATSWORTH,ANTWERP,06/27/1867
30465,NORTHERN LIGHT,BREMEN,06/28/1867
30466,PROGRESS,BREMEN,06/28/1867
30467,UNION,BREMEN & SOUTHAMPTON,06/29/1867
30468,TEUTONIA,HAMBURG,07/01/1867
30469,ANTON GUENTHER,BRAKE,07/02/1867
30470,SAXONIA,HAMBURG,07/06/1867
30471,CORSICA,HAVANA & NASSAU,07/06/1867
30472,VERA CRUZ,HAVRE,07/08/1867
30473,HANSA,BREMEN,07/08/1867
30474,GUIDING STAR,FALMOUTH & HAVRE,07/08/1867
30475,IRON AGE,ANTWERP,07/09/1867
30476,OTTAWA,ANTWERP,07/09/1867
30477,WILLIAM RATHBONE,HAVRE,07/10/1867
30478,HERMANN,BREMEN,07/13/1867
30479,E.C. SCRANTON,LIVERPOOL,07/13/1867
30480,GERMANIA,HAMBURG,07/15/1867
30481,ATLANTIC,BREMEN & SOUTHAMPTON,07/16/1867
30482,GEESTEMUNDE,BREMEN,07/18/1867
30483,HUMBOLDT,HAMBURG,07/18/1867
30484,ALLEMANNIA,HAMBURG,07/20/1867
30485,DEUTSCHLAND,BREMEN,07/20/1867
30486,ATALANTA,BREMEN,07/22/1867
30487,BELLONA,HAVRE & LONDON,07/24/1867
30488,ARAGO,FALMOUTH & HAVRE,07/24/1867
30489,CHRISTEL,BREMEN,07/24/1867
30490,GESSNER,BREMEN,07/25/1867
30491,STELLA,BREMEN,07/27/1867
30492,FREIHANDEL,BREMEN,07/27/1867
30493,BORUSSIA,HAMBURG,07/29/1867
30494,BREMEN,BREMEN,07/29/1867
30495,ARISTIDES,BREMEN,07/29/1867
30496,ARTHUR BURTON,MEXICO,07/29/1867
30497,SHAKESPEARE,HAMBURG,07/30/1867
30499,JAVA,BREMEN,07/30/1867
30500,HANNA & ISABEL,HAVANA,07/30/1867
30501,HARPSWELL,HAVRE,07/31/1867
30502,CONCORDIA,ANTWERP,07/31/1867
30503,GIUSEPPE BACCARCICK,ANTWERP,07/31/1867
30504,BALTIC,BREMEN & SOUTHAMPTON,08/01/1867
30505,HARVEST HOME,HAVRE,08/03/1867
30506,AMERICA,BREMEN & SOUTHAMPTON,08/05/1867
30507,CIMBRIA,HAMBURG,08/05/1867
30508,CELLA,HAVRE & LONDON,08/08/1867
30509,MARCO POLO,BREMEN,08/08/1867
30510,CLEOPATRA,ANTWERP,08/12/1867
30511,WESER,BREMEN,08/12/1867
30512,TARIFA,LIVERPOOL,08/13/1867
30513,TEUTONIA,HAMBURG,08/14/1867
30514,WESTERN METROPOLIS,BREMEN & COWES,08/15/1867
30515,HAMMONIA,HAMBURG,08/15/1867
30516,NEW YORK,BREMEN,08/19/1867
30517,WILLIAM PENN,HAVRE & LONDON,08/21/1867
30518,UNION,BREMEN & SOUTHAMPTON,08/24/1867
30519,SAXONIA,HAMBURG,08/26/1867
30520,BALTIMORE,ROTTERDAM,08/26/1867
30521,VILLE DE PARIS,BREST & HAVRE,08/27/1867
30522,LAURA,BREMEN,08/28/1867
30523,KILDARE,HAMBURG,08/29/1867
30524,NORTHERN LIGHT,BREMEN & COWES,08/29/1867
30525,PRINZ ALBERT,HAMBURG,08/30/1867
30526,GERMANIA,HAMBURG,08/30/1867
30527,GOETHE,BREMEN,08/30/1867
30528,ACHILLES,ANTWERP,08/30/1867
30529,MERCURY,HAVRE,08/30/1867
30530,REICHSTAG,HAMBURG,08/31/1867
30531,HANSA,BREMEN,09/02/1867
30532,GUIDING STAR,FALMOUTH & HAVRE,09/03/1867
30533,WHITE WING,LA GUAIRA & PUERTO CABELLO,09/04/1867
30534,KOSMOS,BREMEN,09/07/1867
30535,HERMANN,BREMEN,09/07/1867
30536,VIRGINIA,LIVERPOOL & QUEENSTOWN,09/07/1867
30537,ATALANTA,HAVRE & LONDON,09/07/1867
30538,ANNA,BREMEN,09/09/1867
30539,RALEIGH,HAMBURG,09/09/1867
30540,ALLEMANNIA,HAMBURG,09/09/1867
30541,MALTA,LIVERPOOL & QUEENSTOWN,09/10/1867
30542,TARIFA,LIVERPOOL & QUEENSTOWN,09/23/1867
30543,ATLANTIC,BREMEN & SOUTHAMPTON,09/11/1867
30544,MARIA,BREMEN,09/13/1867
30545,CIMBRIA,HAMBURG,09/13/1867
30546,JOHN BUNGAN,ANTWERP,09/16/1867
30547,DEUTSCHLAND,BREMEN,09/16/1867
30548,DOCTOR BARTH,HAMBURG,09/16/1867
30549,ADMIRAL,BREMEN,09/18/1867
30550,THIERMANN,BREMEN,09/23/1867
30551,TEUTONIA,HAMBURG,09/23/1867
30552,D H WAETJEN,BREMEN,09/23/1867
30553,HELENE,BREMEN & BREMERHAVEN,09/23/1867
30554,CITY OF CORK,ANTWERP,09/23/1867
30555,BELLONA,HAVRE & LONDON,09/23/1867
30556,BREMEN,BREMEN,09/23/1867
30557,ATLANTIC,BREMEN,09/24/1867
30558,JOHN BERTRAM,HAMBURG,09/24/1867
30559,ANNA M GOODWIN,HAVRE,09/25/1867
30561,AMERICA,BREMEN & SOUTHAMPTON,09/28/1867
30562,HAMMONIA,HAMBURG,09/30/1867
30563,BALTIC,BREMEN & SOUTHAMPTON,10/02/1867
30564,COLUMBUS,BREMEN,10/04/1867
30565,WESER,BREMEN,10/05/1867
30566,CELLA,HAVRE & LONDON,10/06/1867
